actual,proposed
0.0,0.20850874483585358
0.0,0.2092047482728958
0.0,0.20832408964633942
0.0,0.2076837420463562
0.0,0.20720712840557098
0.0,0.20687247812747955
0.0,0.2061370313167572
0.0,0.20577363669872284
0.0,0.2051590532064438
0.0,0.20350930094718933
0.0,0.2023412138223648
0.0,0.20078222453594208
0.0,0.2004603147506714
0.0,0.1997908651828766
0.0,0.19871431589126587
0.0,0.1975143551826477
0.0,0.1956043690443039
0.09990354627370834,0.19390760362148285
0.0964675024151802,0.30000001192092896
0.10171008110046387,0.2786322236061096
0.10679329186677933,0.27856823801994324
0.1073642298579216,0.27869880199432373
0.11220724880695343,0.27863356471061707
0.11254680156707764,0.2784557342529297
0.1171669065952301,0.27887681126594543
0.1172918826341629,0.2782711386680603
0.11734601855278015,0.27821284532546997
0.12169082462787628,0.27855703234672546
0.11719101667404175,0.2774856388568878
0.11269049346446991,0.27702367305755615
0.10382921248674393,0.2753555178642273
0.0993848368525505,0.2744656205177307
0.09493425488471985,0.2736099362373352
0.0861181765794754,0.27215591073036194
0.07735525071620941,0.27050238847732544
0.06864213943481445,0.2691047191619873
0.05561661347746849,0.2670624256134033
0.04269520938396454,0.26505032181739807
0.029871657490730286,0.2624526619911194
0.021500252187252045,0.2611815631389618
0.013155543245375156,0.25943756103515625
0.004835963249206543,0.2579956650733948
0.18126925826072693,0.25529417395591736
0.17852817475795746,0.30000001192092896
0.17804427444934845,0.30000001192092896
0.17546765506267548,0.30000001192092896
0.17300528287887573,0.30000001192092896
0.15865902602672577,0.30000001192092896
0.14754478633403778,0.30000001192092896
0.13648511469364166,0.30000001192092896
0.12547548115253448,0.30000001192092896
0.11015394330024719,0.30000001192092896
0.09057701379060745,0.30000001192092896
0.07987604290246964,0.30000001192092896
0.0648445338010788,0.30000001192092896
0.04553968459367752,0.29826197028160095
0.030735261738300323,0.2952909469604492
0.016003474593162537,0.2926398515701294
0.00569842429831624,0.29062703251838684
0.0,0.2877565622329712
0.0,0.2846761643886566
0.0,0.28315436840057373
0.0,0.2802104651927948
0.0,0.2779913544654846
0.0,0.2752668261528015
0.0,0.27116701006889343
0.0,0.2690356969833374
0.0,0.2661576569080353
0.0,0.30000001192092896
0.0,0.26566600799560547
0.0,0.2628421485424042
0.0,0.2607072591781616
0.0,0.25777962803840637
0.0,0.2548038959503174
0.0,0.25235238671302795
0.0,0.25033873319625854
0.0,0.24685585498809814
0.0,0.24480751156806946
0.0,0.24177934229373932
0.0,0.23990696668624878
0.0,0.23786820471286774
0.0,0.23688215017318726
0.0,0.2345522791147232
0.0,0.23468263447284698
0.0,0.23363307118415833
0.0,0.23103317618370056
0.0,0.22932583093643188
0.0,0.22904787957668304
0.0,0.22954009473323822
0.0,0.22756460309028625
0.0,0.2280244678258896
0.0,0.2260151505470276
0.0,0.2240505814552307
0.0,0.2235165536403656
0.0,0.2225644439458847
0.0,0.22053077816963196
0.0,0.22082427144050598
0.0,0.2201257348060608
0.0,0.21873101592063904
0.0,0.21786287426948547
0.0,0.21722663938999176
0.0,0.21593335270881653
0.0,0.21344028413295746
0.0,0.2134259194135666
0.0,0.2120450735092163
0.0,0.21058572828769684
0.0,0.2096536010503769
0.0,0.20952530205249786
0.0,0.20857977867126465
0.0,0.20793138444423676
0.0,0.20680077373981476
0.0,0.20674140751361847
0.0,0.20527783036231995
0.0,0.20543596148490906
0.0,0.20543158054351807
0.0,0.20377326011657715
0.0,0.20389814674854279
0.0,0.20224079489707947
0.0,0.20131038129329681
0.0,0.1996803730726242
0.0,0.19802701473236084
0.0,0.19721975922584534
0.0,0.19618746638298035
0.0,0.196723073720932
0.0,0.19638989865779877
0.0,0.19546587765216827
0.0,0.1956084668636322
0.0,0.1951296180486679
0.0,0.19469401240348816
0.0,0.19505445659160614
0.0,0.19463688135147095
0.0,0.19367800652980804
0.0,0.193253293633461
0.0,0.19293618202209473
0.0,0.19255022704601288
0.0,0.1909787952899933
0.0,0.19187608361244202
0.0,0.19265297055244446
0.0,0.19170595705509186
0.0,0.19142583012580872
0.0,0.19112128019332886
0.0,0.1906955987215042
0.0,0.19104614853858948
0.0,0.19125093519687653
0.0,0.19159403443336487
0.0,0.19123387336730957
0.0,0.19159317016601562
0.0,0.19127248227596283
0.0,0.1916121393442154
0.0,0.19195619225502014
0.0,0.19168522953987122
0.0,0.1914364993572235
0.0,0.1907077431678772
0.0,0.19040317833423615
0.0,0.19017541408538818
0.0,0.1905265897512436
0.0,0.18970780074596405
0.0,0.18947771191596985
0.0,0.189239040017128
0.0,0.18903686106204987
0.0,0.18876716494560242
0.0,0.18853287398815155
0.0,0.18889690935611725
0.0,0.18865296244621277
0.0,0.18844090402126312
0.0,0.18879051506519318
0.0,0.18859510123729706
0.0,0.18779946863651276
0.0,0.1881638467311859
0.0,0.1885244995355606
0.0,0.1888977736234665
0.0,0.18984095752239227
0.0,0.1908385157585144
0.0,0.1912376582622528
0.0,0.19112566113471985
0.0,0.19151225686073303
0.0,0.19145406782627106
0.0,0.19186505675315857
0.0,0.19232675433158875
0.0,0.1922207474708557
0.0,0.19094902276992798
0.0,0.192019522190094
0.0,0.19245944917201996
0.0,0.19290496408939362
0.0,0.19226574897766113
0.0,0.1933039277791977
0.0,0.19319288432598114
0.0,0.19313329458236694
0.0,0.1935989260673523
0.0,0.1940598338842392
0.0,0.19351206719875336
0.0,0.1933383196592331
0.0,0.19336195290088654
0.0,0.19439126551151276
0.0,0.1942916363477707
0.0,0.1953590363264084
0.0,0.19590985774993896
0.0,0.19644609093666077
0.0,0.19695323705673218
0.0,0.19700320065021515
0.0,0.19689111411571503
0.0,0.19748960435390472
0.0,0.19800719618797302
0.0,0.19806189835071564
0.0,0.19857564568519592
0.0,0.19973771274089813
0.0,0.20029863715171814
0.0,0.20031578838825226
0.0,0.1991697996854782
0.0,0.1987382024526596
0.0,0.19923748075962067
0.0,0.19919709861278534
0.0,0.199233740568161
0.0,0.19919322431087494
0.0,0.19864019751548767
0.0,0.19860243797302246
0.0,0.19915401935577393
0.0,0.19967596232891083
0.0,0.19972901046276093
0.0,0.20084691047668457
0.0,0.2019885778427124
0.0,0.201967254281044
0.0,0.20150499045848846
0.0,0.2009125053882599
0.0,0.20091623067855835
0.0,0.20037324726581573
0.0,0.1992332637310028
0.0,0.19919151067733765
0.0,0.1997213512659073
0.0,0.1997142732143402
0.0,0.20023557543754578
0.0,0.20081102848052979
0.0,0.2007921040058136
0.0,0.200223907828331
0.0,0.20249153673648834
0.034712374210357666,0.2041405737400055
0.042439479380846024,0.2059737741947174
0.04572610557079315,0.20718342065811157
0.040277235209941864,0.20780180394649506
0.030574148520827293,0.2073831409215927
0.029749134555459023,0.20635472238063812
0.04203343018889427,0.2064054012298584
0.04980923980474472,0.2082138955593109
0.053143613040447235,0.20940789580345154
0.05210097134113312,0.21008723974227905
0.05546088144183159,0.21012385189533234
0.05880187451839447,0.21089507639408112
0.06212584301829338,0.21171239018440247
0.0523567870259285,0.21228602528572083
0.05147133022546768,0.211359903216362
0.05498243495821953,0.21140195429325104
0.04975228011608124,0.21217404305934906
0.044619932770729065,0.2117057889699936
0.04394059255719185,0.21124038100242615
0.03893176466226578,0.21132829785346985
0.03401174023747444,0.2108740210533142
0.024817639961838722,0.21037639677524567
0.015765562653541565,0.20930832624435425
0.011207487434148788,0.2082558572292328
0.006718310993164778,0.20769686996936798
0.0,0.2071569859981537
0.0,0.20602542161941528
0.0,0.20487740635871887
0.0,0.20427851378917694
0.0,0.2030811309814453
0.0,0.20130984485149384
0.0,0.20023159682750702
0.0,0.19930250942707062
0.0,0.19867220520973206
0.0,0.19804178178310394
0.0,0.19724948704242706
0.0,0.1960340142250061
0.0,0.1941869854927063
0.0,0.1922120451927185
0.0,0.19023889303207397
0.0,0.18839246034622192
0.0,0.18746784329414368
0.0,0.18663564324378967
0.0,0.18514153361320496
0.0,0.18492218852043152
0.0,0.1834418922662735
0.0,0.1826326996088028
0.0,0.18097852170467377
0.0,0.17962302267551422
0.0,0.17817936837673187
0.0,0.17704269289970398
0.0,0.17686699330806732
0.0,0.17567875981330872
0.0,0.17544867098331451
0.0,0.17506805062294006
0.0,0.17532777786254883
0.0,0.17481902241706848
0.0,0.17503033578395844
0.0,0.17478683590888977
0.0,0.17437750101089478
0.0,0.17406366765499115
0.0,0.17324696481227875
0.0,0.1728070229291916
0.0,0.17194554209709167
0.0,0.17168699204921722
0.0,0.17176100611686707
0.0,0.17099978029727936
0.0,0.1699570268392563
0.0,0.16978298127651215
0.0,0.16818588972091675
0.0,0.16788208484649658
0.0,0.16691648960113525
0.0,0.16661785542964935
0.0,0.16686342656612396
0.0,0.16700094938278198
0.0,0.1672961413860321
0.0,0.16640077531337738
0.0,0.16610179841518402
0.0,0.16577303409576416
0.0,0.16427701711654663
0.0,0.16341140866279602
0.0,0.1642068326473236
0.0,0.16498692333698273
0.0,0.16471989452838898
0.0,0.1649632304906845
0.0,0.16526660323143005
0.0,0.1655626744031906
0.0,0.16471005976200104
0.0,0.16445615887641907
0.0,0.16477400064468384
0.0,0.1656259149312973
0.0,0.16539615392684937
0.0,0.1657274216413498
0.0,0.1666276752948761
0.0,0.1681608110666275
0.0,0.16851191222667694
0.0,0.16893090307712555
0.0,0.16993215680122375
0.0,0.17029698193073273
0.0,0.1697085052728653
0.0,0.17008471488952637
0.0,0.16998788714408875
0.0,0.17040441930294037
0.0,0.17027467489242554
0.0,0.16956143081188202
0.0,0.16951444745063782
0.0,0.169870525598526
0.0,0.17093726992607117
0.0,0.17253978550434113
0.0,0.1735737919807434
0.0,0.1746334731578827
0.0,0.17686234414577484
0.0,0.17863477766513824
0.0,0.18082571029663086
0.0,0.18268121778964996
0.0,0.18445126712322235
0.0677979439496994,0.18667355179786682
0.07433285564184189,0.18825913965702057
0.0764719769358635,0.18892835080623627
0.08735580742359161,0.1907806396484375
0.10250319540500641,0.1931951940059662
0.1087823435664177,0.19460241496562958
0.11068019270896912,0.19530536234378815
0.12133555859327316,0.19763413071632385
0.12319118529558182,0.1983017772436142
0.1294489949941635,0.19955794513225555
0.13568836450576782,0.20119155943393707
0.1331927627325058,0.20147956907749176
0.13080254197120667,0.20169565081596375
0.1328723132610321,0.20254801213741302
0.13933855295181274,0.2041770964860916
0.13706238567829132,0.20427359640598297
0.1305254101753235,0.20415471494197845
0.12414328008890152,0.20392778515815735
0.1179099753499031,0.2034854143857956
0.11181861162185669,0.20326748490333557
0.10586366802453995,0.2031167894601822
0.09568043053150177,0.2020576447248459
0.08132421970367432,0.2005384862422943
0.06720569729804993,0.19901585578918457
0.05767383426427841,0.19806085526943207
0.04394052177667618,0.19644907116889954
0.03041752427816391,0.19483201205730438
0.017096206545829773,0.19317108392715454
0.0,0.19149291515350342
0.0,0.19088433682918549
0.0,0.18915985524654388
0.0,0.18741467595100403
0.0,0.1844702959060669
0.0,0.18205977976322174
0.0,0.17846791446208954
0.0,0.17530138790607452
0.0,0.172891765832901
0.0,0.17022469639778137
0.0,0.16810856759548187
0.0,0.1666821837425232
0.0,0.16505973041057587
0.0,0.16351598501205444
0.0,0.16195017099380493
0.0,0.16157780587673187
0.0,0.16097413003444672
0.0,0.1605728268623352
0.0,0.16079609096050262
0.0,0.16153959929943085
0.0,0.16165287792682648
0.0,0.16179035604000092
0.0,0.16197526454925537
0.0,0.16225947439670563
0.0,0.16315282881259918
0.0,0.16330935060977936
0.0,0.16305510699748993
0.0,0.16217145323753357
0.0,0.16307984292507172
0.0,0.16387252509593964
0.0,0.1631312072277069
0.0,0.16168485581874847
0.0,0.16137272119522095
0.0,0.1617322415113449
0.0,0.16203871369361877
0.0,0.16178156435489655
0.0,0.16102996468544006
0.0,0.16012462973594666
0.0,0.1593237966299057
0.0,0.15787823498249054
0.0,0.15769259631633759
0.0,0.15735147893428802
0.0,0.15706823766231537
0.0,0.15618804097175598
0.0,0.15597271919250488
0.0,0.15501807630062103
0.0,0.15533995628356934
0.0,0.15564922988414764
0.0,0.15531334280967712
0.0,0.15509968996047974
0.0,0.1548420637845993
0.0,0.15567447245121002
0.0,0.1565588116645813
0.0,0.15748004615306854
0.0,0.1572800576686859
0.0,0.15878035128116608
0.0,0.15860615670681
0.0,0.15959186851978302
0.0,0.16055244207382202
0.0,0.16044779121875763
0.0,0.16087158024311066
0.0,0.16019287705421448
0.0,0.16006678342819214
0.0,0.16108445823192596
0.0,0.16094326972961426
0.0,0.16085615754127502
0.0,0.16072291135787964
0.0,0.16063496470451355
0.0,0.16274669766426086
0.0,0.16381295025348663
0.0,0.1660917103290558
0.0,0.1682404726743698
0.0,0.16998229920864105
0.0,0.1717877835035324
0.0,0.1735912263393402
0.05735292285680771,0.17537766695022583
0.06851090490818024,0.17709697782993317
0.07520212233066559,0.1787015050649643
0.07749313861131668,0.1790766566991806
0.09288216382265091,0.18180304765701294
0.1037522628903389,0.1835404485464096
0.11017131805419922,0.18509890139102936
0.11656320840120316,0.18635694682598114
0.11857152730226517,0.18734723329544067
0.1293351948261261,0.18924614787101746
0.131296306848526,0.19002458453178406
0.133297860622406,0.19095535576343536
0.13969850540161133,0.1923987716436386
0.1417182832956314,0.19336125254631042
0.15249602496623993,0.19535690546035767
0.15447445213794708,0.19618861377239227
0.15649643540382385,0.1970384120941162
0.14984267950057983,0.19711486995220184
0.14770986139774323,0.1973162591457367
0.14567187428474426,0.1976490616798401
0.1480841338634491,0.19853700697422028
0.13744661211967468,0.1976272612810135
0.12265827506780624,0.19650399684906006
0.10812894254922867,0.1949673295021057
0.09820716083049774,0.19404490292072296
0.08410287648439407,0.19251157343387604
0.07022862136363983,0.19101367890834808
0.043496787548065186,0.18774662911891937
0.025873618200421333,0.18555870652198792
0.012862449511885643,0.1839003711938858
0.0,0.18158076703548431
0.0,0.1804288625717163
0.0,0.1786700189113617
0.0,0.17630045115947723
0.0,0.1745881736278534
0.0,0.1730768233537674
0.0,0.170722097158432
0.0,0.16946017742156982
0.0,0.1673012375831604
0.0,0.16543562710285187
0.0,0.16404397785663605
0.0,0.16196253895759583
0.0,0.16008439660072327
0.0,0.1585610955953598
0.0,0.15747246146202087
0.0,0.15645258128643036
0.0,0.1550619900226593
0.0,0.1536281406879425
0.0,0.15242063999176025
0.0,0.15225687623023987
0.0,0.1511683613061905
0.0,0.15008500218391418
0.0,0.1502545177936554
0.0,0.14994777739048004
0.0,0.14883624017238617
0.0,0.14787109196186066
0.0,0.14818431437015533
0.0,0.14822666347026825
0.0,0.1479475200176239
0.0,0.1470068097114563
0.0,0.14709816873073578
0.0,0.14621993899345398
0.0,0.14697730541229248
0.0,0.1460900753736496
0.0,0.1456865817308426
0.0,0.14534354209899902
0.0,0.1455860584974289
0.0,0.14461649954319
0.0,0.14493833482265472
0.0,0.14398860931396484
0.0,0.14422419667243958
0.0,0.14507149159908295
0.0,0.14476732909679413
0.0,0.14614903926849365
0.0,0.1465153694152832
0.0,0.14677615463733673
0.0,0.1476900428533554
0.0,0.14638283848762512
0.0,0.14666013419628143
0.0,0.1464548110961914
0.0,0.14793625473976135
0.0,0.1466100662946701
0.0,0.1458462029695511
0.0,0.146749809384346
0.0,0.14711974561214447
0.0,0.14693230390548706
0.0,0.147310271859169
0.0,0.14713290333747864
0.0,0.14695648849010468
0.0,0.14734505116939545
0.0,0.14775222539901733
0.0,0.14815308153629303
0.0,0.14800108969211578
0.0,0.14842459559440613
0.0,0.1488604098558426
0.0,0.1492994725704193
0.0,0.1502857208251953
0.0,0.15078707039356232
0.0,0.15010923147201538
0.0,0.1506146639585495
0.0,0.15048250555992126
0.0,0.150398850440979
0.0,0.15087957680225372
0.0,0.15135666728019714
0.0,0.15185685455799103
0.0,0.15403498709201813
0.0,0.15516871213912964
0.0,0.15508420765399933
0.0,0.1562507152557373
0.0,0.15801751613616943
0.0,0.1596464365720749
0.0,0.16087141633033752
0.0,0.1631373018026352
0.05711790919303894,0.1647711843252182
0.06836885213851929,0.16631753742694855
0.07515062391757965,0.16753233969211578
0.08188779652118683,0.16907382011413574
0.08858257532119751,0.17011450231075287
0.09523817896842957,0.17181386053562164
0.10621563345193863,0.1734011173248291
0.12145646661520004,0.17619480192661285
0.12782889604568481,0.1773725003004074
0.1341785043478012,0.17890222370624542
0.13614873588085175,0.17996008694171906
0.13380125164985657,0.1800585687160492
0.13155430555343628,0.18047833442687988
0.13376307487487793,0.18127508461475372
0.12728634476661682,0.18104372918605804
0.1253211796283722,0.18138474225997925
0.12344185262918472,0.18159893155097961
0.12164505571126938,0.18206651508808136
0.12428665906190872,0.18274474143981934
0.11822612583637238,0.18247631192207336
0.11230210214853287,0.18212909996509552
0.10650929063558578,0.1819789558649063
0.1008414775133133,0.18142622709274292
0.09093475341796875,0.18066957592964172
0.08556254208087921,0.18024741113185883
0.07593914121389389,0.17927075922489166
0.0664786696434021,0.17833824455738068
0.06153339892625809,0.1778474748134613
0.05667704716324806,0.17743894457817078
0.04754673317074776,0.17642442882061005
0.04291759058833122,0.1759132593870163
0.03836313262581825,0.17543353140354156
0.03388042375445366,0.17491912841796875
0.029466282576322556,0.17440074682235718
0.016399947926402092,0.172736257314682
0.003516565542668104,0.17105615139007568
0.0,0.16987986862659454
0.0,0.16705672442913055
0.0,0.1640140414237976
0.0,0.1627865880727768
0.0,0.16207459568977356
0.0,0.161835178732872
0.0,0.16058506071567535
0.0,0.1592860370874405
0.0,0.15729069709777832
0.0,0.1566857546567917
0.0,0.1556435078382492
0.0,0.15382492542266846
0.0,0.15226660668849945
0.0,0.15163636207580566
0.0,0.15007363259792328
0.0,0.1493227183818817
0.0,0.14809051156044006
0.0,0.14799350500106812
0.0,0.1472061276435852
0.0,0.14679069817066193
0.0,0.14647719264030457
0.0,0.14610867202281952
0.0,0.14636921882629395
0.0,0.14674654603004456
0.0,0.14573456346988678
0.0,0.14454463124275208
0.0,0.14573223888874054
0.0,0.14672119915485382
0.0,0.14695432782173157
0.0,0.14674410223960876
0.0,0.1464971899986267
0.0,0.14630375802516937
0.0,0.14610308408737183
0.0,0.1458141803741455
0.0,0.14567930996418
0.0,0.14542481303215027
0.0,0.14514227211475372
0.0,0.14444521069526672
0.0,0.14419753849506378
0.0,0.14393950998783112
0.0,0.14547176659107208
0.0,0.14696292579174042
0.0,0.14738377928733826
0.0,0.14667844772338867
0.0,0.14708895981311798
0.0,0.14865075051784515
0.0,0.14910641312599182
0.0,0.14957295358181
0.0,0.15064281225204468
0.0,0.15112099051475525
0.0,0.1510199010372162
0.0,0.15163150429725647
0.0,0.15208198130130768
0.0,0.15319164097309113
0.0,0.15431849658489227
0.0,0.15485313534736633
0.0,0.15427646040916443
0.0,0.15317216515541077
0.0,0.15315373241901398
0.0,0.15540015697479248
0.0,0.1570218950510025
0.0,0.15835076570510864
0.0,0.1588744968175888
0.0,0.15889503061771393
0.0,0.15969087183475494
0.033604901283979416,0.1602216213941574
0.0411984920501709,0.16147471964359283
0.04435552656650543,0.16215768456459045
0.05185791477560997,0.16331994533538818
0.05928792804479599,0.16457797586917877
0.06664884090423584,0.1658352166414261
0.06958475708961487,0.16660918295383453
0.0812373012304306,0.16852913796901703
0.08404967933893204,0.16918636858463287
0.0825076699256897,0.1694364696741104
0.08538999408483505,0.17028401792049408
0.08827470242977142,0.17041200399398804
0.08680310845375061,0.17114555835723877
0.08975360542535782,0.17187517881393433
0.08834606409072876,0.17216533422470093
0.08699991554021835,0.17234574258327484
0.09007184952497482,0.1725248396396637
0.10621725022792816,0.17322315275669098
0.10910096764564514,0.17579768598079681
0.10763177275657654,0.1765599548816681
0.10622891038656235,0.17695313692092896
0.10924886912107468,0.17702102661132812
0.11226977407932281,0.17789337038993835
0.11093297600746155,0.17866580188274384
0.10529924184083939,0.17900784313678741
0.10414464771747589,0.1786244809627533
0.09432701766490936,0.17894646525382996
0.08468235284090042,0.17790651321411133
0.07520350813865662,0.1770777404308319
0.07024227827787399,0.17604120075702667
0.06537266075611115,0.17572954297065735
0.06494900584220886,0.1752105951309204
0.06454848498106003,0.17538343369960785
0.0554521419107914,0.1755203902721405
0.042138926684856415,0.17448532581329346
0.033381350338459015,0.17289583384990692
0.02475040778517723,0.17183835804462433
0.01188170351088047,0.1707587093114853
0.007907581515610218,0.16909626126289368
0.0,0.16849157214164734
0.0,0.16680575907230377
0.0,0.16620905697345734
0.0,0.1649932861328125
0.0,0.1637933850288391
0.0,0.16312575340270996
0.0,0.16191813349723816
0.0,0.16172292828559875
0.0,0.16063207387924194
0.0,0.1587156057357788
0.0,0.15801137685775757
0.0,0.15609079599380493
0.0,0.15476340055465698
0.0,0.15337017178535461
0.0,0.15209826827049255
0.0,0.14940059185028076
0.0,0.14872536063194275
0.0,0.14730873703956604
0.0,0.1452605128288269
0.0,0.14368672668933868
0.0,0.14229969680309296
0.0,0.14074766635894775
0.0,0.13983477652072906
0.0,0.13952235877513885
0.0,0.1384872943162918
0.0,0.13744327425956726
0.0,0.13673903048038483
